a_id,person_id,a_name,a_city,a_prov,a_country,a_web
26,6378,abilene christian university,abilene,texas,united states,http://www.acu.edu
26,33444,abilene christian university,abilene,texas,united states,http://www.acu.edu
110,4676,adelphi university,garden city,new york,united states,http://www.adelphi.edu
110,8429,adelphi university,garden city,new york,united states,http://www.adelphi.edu
816,1493,albright college,reading,pennsylvania,united states,http://www.albright.edu
829,51231,alfred university,alfred,new york,united states,http://www.alfred.edu
913,4379,american university,washington,district of columbia,united states,http://www.american.edu
913,10149,american university,washington,district of columbia,united states,http://www.american.edu
913,757,american university,washington,district of columbia,united states,http://www.american.edu
913,940,american university,washington,district of columbia,united states,http://www.american.edu
913,7307,american university,washington,district of columbia,united states,http://www.american.edu
913,25611,american university,washington,district of columbia,united states,http://www.american.edu
913,52251,american university,washington,district of columbia,united states,http://www.american.edu
913,2585,american university,washington,district of columbia,united states,http://www.american.edu
913,19265,american university,washington,district of columbia,united states,http://www.american.edu
913,43428,american university,washington,district of columbia,united states,http://www.american.edu
952,34060,anderson university,anderson,south carolina,united states,http://www.andersonuniversity.edu
952,58113,anderson university,anderson,south carolina,united states,http://www.andersonuniversity.edu
971,1073,angelo state university,san angelo,texas,united states,http://www.angelo.edu
1029,19663,appalachian state university,boone,north carolina,united states,http://www.appstate.edu
1029,37697,appalachian state university,boone,north carolina,united states,http://www.appstate.edu
1033,20425,aquinas college,grand rapids,michigan,united states,http://www.aquinas.edu
1079,5367,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,55768,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,57766,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,40973,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,9594,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,20375,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,14794,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,50893,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,969,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,14244,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,20116,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,55676,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,38979,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,46143,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,10933,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,35710,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,9254,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,2535,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,1089,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,59582,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,4952,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,4329,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,29535,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,712,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,5007,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,54990,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,29760,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,55767,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,55932,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,59970,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,51228,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,5074,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,5801,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,4956,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,1496,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,59176,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,3137,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,17768,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,10225,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,24276,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,19515,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,4322,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,1133,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,7968,arizona state university,tempe,arizona,united states,http://www.asu.edu
1079,54808,arizona state university,tempe,arizona,united states,http://www.asu.edu
1273,8663,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,55726,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,47219,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,9743,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,13010,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,963,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,3042,auburn university,auburn,alabama,united states,http://www.auburn.edu
1273,47132,auburn university,auburn,alabama,united states,http://www.auburn.edu
1355,229,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,46124,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,46593,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,20711,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,9012,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,6040,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,487,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,37519,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,14402,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,7573,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,34111,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,15691,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,23669,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,1418,babson college,babson park,massachusetts,united states,http://www.babson.edu
1355,4180,babson college,babson park,massachusetts,united states,http://www.babson.edu
1414,24988,ball state university,muncie,indiana,united states,http://www.bsu.edu
1414,28926,ball state university,muncie,indiana,united states,http://www.bsu.edu
1414,42204,ball state university,muncie,indiana,united states,http://www.bsu.edu
1414,36914,ball state university,muncie,indiana,united states,http://www.bsu.edu
1502,58829,baylor college medicine,houston,texas,united states,http://www.bcm.edu
1503,23832,baylor university,waco,texas,united states,http://www.baylor.edu
1503,58035,baylor university,waco,texas,united states,http://www.baylor.edu
1503,200,baylor university,waco,texas,united states,http://www.baylor.edu
1503,49291,baylor university,waco,texas,united states,http://www.baylor.edu
1503,25149,baylor university,waco,texas,united states,http://www.baylor.edu
1503,11859,baylor university,waco,texas,united states,http://www.baylor.edu
1503,1253,baylor university,waco,texas,united states,http://www.baylor.edu
1503,19632,baylor university,waco,texas,united states,http://www.baylor.edu
1503,42281,baylor university,waco,texas,united states,http://www.baylor.edu
1503,21043,baylor university,waco,texas,united states,http://www.baylor.edu
1503,22092,baylor university,waco,texas,united states,http://www.baylor.edu
1572,6762,belmont university,nashville,tennessee,united states,http://www.belmont.edu
1572,23,belmont university,nashville,tennessee,united states,http://www.belmont.edu
1577,57285,bemidji state university,bemidji,minnesota,united states,http://www.bemidjistate.edu
1577,56445,bemidji state university,bemidji,minnesota,united states,http://www.bemidjistate.edu
1582,4458,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,1435,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,14355,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,57060,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,2649,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,45884,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,1950,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,50397,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,48151,benedictine university,lisle,illinois,united states,http://www.ben.edu
1582,8326,benedictine university,lisle,illinois,united states,http://www.ben.edu
1600,5730,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,2926,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,345,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,27875,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,14259,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,20310,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,8760,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,688,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,34201,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,5896,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,41459,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,28613,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,4425,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,5718,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1600,14432,bentley university,waltham,massachusetts,united states,http://www.bentley.edu
1616,11795,berry college,mount berry,georgia,united states,http://www.berry.edu
1695,37411,black hills state university,spearfish,south dakota,united states,http://www.bhsu.edu
1707,2652,bloomsburg university pennsylvania,bloomsburg,pennsylvania,united states,http://www.bloomu.edu
1730,57793,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,44440,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,2748,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,49312,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,5259,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,37648,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,38708,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,2938,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,6374,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,22989,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,25418,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,3162,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,57795,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,17299,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,34356,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,6607,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,55621,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,44392,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,5922,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,2325,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,3113,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,51400,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,51876,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,6467,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,476,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,48948,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,24291,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,28395,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,3776,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1730,56190,boston college,chestnut hill,massachusetts,united states,http://www.bc.edu
1738,27711,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,57955,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,57088,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,3803,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,11738,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,57807,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1738,15636,bowling green state university,bowling green,ohio,united states,http://www.bgsu.edu
1744,44769,bradley university,peoria,illinois,united states,http://www.bradley.edu
1745,34822,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu
1745,1373,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu
1745,5943,brandeis university,waltham,massachusetts,united states,http://www.brandeis.edu
1765,8773,brigham young university,provo,utah,united states,http://www.byu.edu
1765,9614,brigham young university,provo,utah,united states,http://www.byu.edu
1765,23537,brigham young university,provo,utah,united states,http://www.byu.edu
1765,41791,brigham young university,provo,utah,united states,http://www.byu.edu
1765,11654,brigham young university,provo,utah,united states,http://www.byu.edu
1765,17623,brigham young university,provo,utah,united states,http://www.byu.edu
1765,10512,brigham young university,provo,utah,united states,http://www.byu.edu
1765,2852,brigham young university,provo,utah,united states,http://www.byu.edu
1765,7937,brigham young university,provo,utah,united states,http://www.byu.edu
1765,59428,brigham young university,provo,utah,united states,http://www.byu.edu
1765,54629,brigham young university,provo,utah,united states,http://www.byu.edu
1765,13048,brigham young university,provo,utah,united states,http://www.byu.edu
1765,26166,brigham young university,provo,utah,united states,http://www.byu.edu
1765,23130,brigham young university,provo,utah,united states,http://www.byu.edu
1765,473,brigham young university,provo,utah,united states,http://www.byu.edu
1765,12461,brigham young university,provo,utah,united states,http://www.byu.edu
1765,46416,brigham young university,provo,utah,united states,http://www.byu.edu
1765,10851,brigham young university,provo,utah,united states,http://www.byu.edu
1765,7475,brigham young university,provo,utah,united states,http://www.byu.edu
1765,59432,brigham young university,provo,utah,united states,http://www.byu.edu
1765,56718,brigham young university,provo,utah,united states,http://www.byu.edu
1765,38884,brigham young university,provo,utah,united states,http://www.byu.edu
1765,15475,brigham young university,provo,utah,united states,http://www.byu.edu
1788,48517,brown university,providence,rhode island,united states,http://www.brown.edu
1798,19547,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/
1798,11565,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/
1798,41236,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/
1798,17901,bryant university,smithfield,rhode island,united states,http://www.bryant.edu/
1810,57721,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu
1810,6139,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu
1810,5079,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu
1810,2729,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu
1810,28214,bucknell university,lewisburg,pennsylvania,united states,http://www.bucknell.edu
1857,1369,butler university,indianapolis,indiana,united states,http://www.butler.edu
1897,43080,california institute technology,pasadena,california,united states,http://www.caltech.edu
1900,4465,california lutheran university,thousand oaks,california,united states,http://www.callutheran.edu
1900,7882,california lutheran university,thousand oaks,california,united states,http://www.callutheran.edu
1904,25091,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu
1904,33931,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu
1904,8640,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu
1904,4807,california polytechnic state university san luis obispo,san luis obispo,california,united states,http://www.calpoly.edu
1906,5959,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1906,59109,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1906,57561,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1906,30746,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1906,53130,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1906,57138,california state polytechnic university pomona,pomona,california,united states,http://www.csupomona.edu
1907,2067,california state university bakersfield,bakersfield,california,united states,http://www.csub.edu
1909,7064,california state university chico,chico,california,united states,http://www.csuchico.edu
1912,35658,california state university fresno,fresno,california,united states,http://www.csufresno.edu
1912,549,california state university fresno,fresno,california,united states,http://www.csufresno.edu
1913,24815,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,38354,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,8606,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,17205,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,33102,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,1291,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,51315,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1913,28854,california state university fullerton,fullerton,california,united states,http://www.fullerton.edu
1914,21695,california state university long beach,long beach,california,united states,http://www.csulb.edu
1915,3096,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,13728,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,8662,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,26304,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,31362,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,44628,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,44300,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,51949,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,132,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,20460,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,2908,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,7644,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,5521,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1915,1035,california state university los angeles,los angeles,california,united states,http://www.calstatela.edu
1916,50963,california state university monterey bay,seaside,california,united states,http://csumb.edu
1917,29364,california state university northridge,northridge,california,united states,http://www.csun.edu
1917,36123,california state university northridge,northridge,california,united states,http://www.csun.edu
1917,28190,california state university northridge,northridge,california,united states,http://www.csun.edu
1918,25377,california state university sacramento,sacramento,california,united states,http://www.csus.edu
1918,5296,california state university sacramento,sacramento,california,united states,http://www.csus.edu
1918,2878,california state university sacramento,sacramento,california,united states,http://www.csus.edu
1918,20730,california state university sacramento,sacramento,california,united states,http://www.csus.edu
1919,2486,california state university san bernardino,san bernardino,california,united states,http://www.csusb.edu
1920,10131,california state university san marcos,san marcos,california,united states,http://www.csusm.edu
1920,3910,california state university san marcos,san marcos,california,united states,http://www.csusm.edu
1960,14234,canisius college,buffalo,new york,united states,http://www.canisius.edu
2002,19225,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,5282,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,57645,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,15127,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,59389,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,2289,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,15177,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,43913,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,50246,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,23552,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,41671,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,36856,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,59259,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,48333,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,33162,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,12875,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,23260,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,44561,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,52936,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,8649,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,45921,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,55703,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,57801,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,58662,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,43609,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,59551,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,59227,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,59032,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2002,39595,carnegie mellon university,pittsburgh,pennsylvania,united states,http://www.cmu.edu
2004,40225,carroll university,waukesha,wisconsin,united states,http://www.carrollu.edu/
2010,24104,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,2448,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,57641,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,19634,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,42371,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,19810,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,51595,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,47750,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,38747,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,43639,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,56853,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,58170,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,14284,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,16370,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,48610,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,51185,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,47138,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,10176,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,43344,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,37249,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,57907,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,40155,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,17459,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,51520,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,57506,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,17358,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,40296,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,44563,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,22041,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,38526,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,5669,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,4203,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,6614,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,14075,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,43085,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2010,47287,case western reserve university,cleveland,ohio,united states,http://www.case.edu
2054,5118,centenary college louisiana,shreveport,louisiana,united states,http://www.centenary.edu
2054,58255,centenary college louisiana,shreveport,louisiana,united states,http://www.centenary.edu
2054,58252,centenary college louisiana,shreveport,louisiana,united states,http://www.centenary.edu
2071,7262,central connecticut state university,new britain,connecticut,united states,http://www.ccsu.edu
2080,56862,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,54831,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,8195,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,10975,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,28589,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,52836,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,50347,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,9755,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,47192,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2080,50645,central michigan university,mount pleasant,michigan,united states,http://www.cmich.edu
2110,13717,central washington university,ellensburg,washington,united states,http://www.cwu.edu
2110,4505,central washington university,ellensburg,washington,united states,http://www.cwu.edu
2110,43629,central washington university,ellensburg,washington,united states,http://www.cwu.edu
2847,56513,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,49363,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,24949,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,4593,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,57317,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,57316,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2847,49242,claremont graduate university,claremont,california,united states,http://www.cgu.edu
2848,7339,claremont mckenna college,claremont,california,united states,http://www.claremontmckenna.edu
2852,4596,clarion university pennsylvania,clarion,pennsylvania,united states,http://www.clarion.edu
2854,47959,clark university,worcester,massachusetts,united states,http://www.clarku.edu
2854,13914,clark university,worcester,massachusetts,united states,http://www.clarku.edu
2854,14050,clark university,worcester,massachusetts,united states,http://www.clarku.edu
2854,181,clark university,worcester,massachusetts,united states,http://www.clarku.edu
2857,40106,clarkson university,potsdam,new york,united states,http://www.clarkson.edu
2857,24689,clarkson university,potsdam,new york,united states,http://www.clarkson.edu
2857,8788,clarkson university,potsdam,new york,united states,http://www.clarkson.edu
2863,10110,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,55813,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,20081,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,8994,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,9134,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,536,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,58690,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,28890,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,52997,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,28836,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,58686,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,3289,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,9215,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,28170,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2863,44467,clemson university,clemson,south carolina,united states,http://www.clemson.edu
2867,5490,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,18717,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,59414,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,11244,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,13604,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,28168,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,43064,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2867,57468,cleveland state university,cleveland,ohio,united states,http://www.csuohio.edu
2872,6344,coastal carolina university,conway,south carolina,united states,http://www.coastal.edu
2872,4672,coastal carolina university,conway,south carolina,united states,http://www.coastal.edu
2872,6868,coastal carolina university,conway,south carolina,united states,http://www.coastal.edu
3007,51386,college charleston,charleston,south carolina,united states,http://www.cofc.edu
3063,29179,colorado christian university,lakewood,colorado,united states,http://www.ccu.edu
3068,1246,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,14191,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,31520,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,56235,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,44924,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,5250,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
3068,56234,colorado state university,fort collins,colorado,united states,http://www.colostate.edu
